to,from,weight
23460,12130,2
23460,12983,2
23460,13379,6
23460,14494,3
23460,14558,1
23460,15910,2
23460,15934,3
23460,16773,8
23460,19689,1
23460,19820,6
23460,22299,3
23460,23683,6
23460,25132,12
23460,25184,2
23460,33867,6
23460,33868,3
23460,33871,15
23460,33875,3
23460,33878,5
23460,33918,3
23461,23451,2
23462,23446,4
23462,23448,14
23462,23459,7
23462,23489,20
23462,23504,6
23462,23505,5
23462,23520,1
23462,23535,1
23462,23540,4
23462,23549,6
23462,23550,2
23462,23577,1
23462,23588,1
23462,23780,2
23462,23790,3
23462,23804,3
23462,23847,2
23462,23851,2
23462,23866,2
23463,16077,1
23463,16674,1
23463,19882,8
23463,23455,2
23463,23464,6
23463,23477,4
23463,23481,18
23463,23485,2
23463,23497,2
23463,23504,4
23463,23519,2
23463,23531,1
23463,23607,2
23463,23699,2
23463,23720,2
23463,23737,2
23463,23751,2
23463,23791,5
23463,23805,1
23463,23806,1
23463,23812,1
23463,23816,1
23463,23817,1
23463,23819,2
23463,23821,1
23463,23858,7
23463,23868,3
23463,23898,1
23463,23908,1
23463,23914,1
23463,26165,14
23463,38233,2
23465,19714,2
23465,23498,4
23466,10178,32
23466,10232,16
23466,10289,3
23466,10310,13
23466,10311,2
23466,10379,1
23466,10419,1
23466,11421,2
23466,11423,4
23466,11566,2
23466,11734,2
23466,13312,2
23466,13587,14
23466,14482,1
23466,16004,2
23466,16030,2
23466,16091,1
23466,16122,1
23466,16195,1
23466,16512,11
23466,17403,9
23466,18142,7
23466,19807,14
23466,19809,2
23466,19820,2
23466,19882,14
23466,20890,2
23466,21657,1
23466,21671,4
23466,22996,2
23466,23011,12
23466,23442,2
23466,23448,4
23466,23450,4
23466,23454,6
23466,23456,7
23466,23457,10
23466,23467,6
23466,23468,2
23466,23507,8
23466,23511,3
23466,23524,2
23466,23526,5
23466,23552,5
23466,23569,13
23466,23572,2
23466,23596,2
23466,23598,2
23466,23602,2
23466,23614,2
23466,23619,2
23466,23623,2
23466,23625,2
23466,23626,3
23466,23635,2
23466,23675,2
23466,23691,2
23466,23693,2
23466,23700,2
23466,23714,2
23466,23730,2
23466,23731,2
23466,23769,4
23466,23775,4
23466,23807,1
23466,23813,7
23466,23827,1
23466,23829,1
23466,23832,1
23466,23833,1
23466,23846,1
23466,23853,1
23466,23855,1
23466,23859,3
23466,23860,2
23466,23863,1
23466,23871,1
23466,23872,1
23466,23873,1
23466,23902,1
23466,23909,1
23466,23912,1
23466,43209,2
23466,43236,3
23466,43299,3
23468,12983,2
23468,23456,4
23469,23456,4
23469,23468,24
23470,23456,2
23470,23468,42
23472,12983,2
23473,23474,2
23475,16570,11
23475,23545,7
23476,23446,2
23476,23450,2
23476,23456,71
23476,23468,14
23476,23489,1
23476,23521,11
23476,23538,4
23476,23550,1
23476,23569,6
23478,23468,44
23479,11206,16
23479,12459,2
23480,12459,2
23482,11294,9
23482,11566,2
23482,14504,1
23482,15877,2
23483,10544,1
23483,14420,2
23484,10130,1
23484,10453,1
23484,10894,1
23484,10981,1
23484,11411,10
23484,11427,2
23484,11469,2
23484,11515,6
23484,11567,1
23484,12790,4
23484,15877,2
23484,24653,2
23484,39076,2
23486,12983,2
23487,23488,2
23489,11427,2
23489,12983,14
23489,13544,1
23489,23448,10
23489,23458,2
23489,23504,11
23489,23505,5
23489,23510,2
23489,23513,1
23489,23520,1
23489,23535,1
23489,23549,2
23489,23780,2
23489,23804,3
23489,23818,1
23489,23822,1
23489,23825,1
23489,23826,2
23489,23847,2
23489,23851,2
23489,23866,2
23489,43407,2
23490,23446,2
23490,23489,9
23491,23446,2
23491,23489,9
23492,23468,6
23492,23493,4
23493,12983,2
23494,23468,2
23494,23493,2
23495,23468,2
23495,23493,2
23496,12983,4
23498,10135,1
23498,10490,2
23498,11426,2
23498,11427,2
23498,11435,19
23498,11453,25
23498,19714,5
23498,20051,2
23498,23443,4
23498,23498,2
23498,26796,1
23499,16028,2
23499,17320,5
23501,16632,6
23501,19970,5
23501,23502,5
23503,16632,6
23503,19970,5
23503,23502,5
23504,12983,12
23504,23535,1
23504,23825,1
23504,23826,1
23505,23849,1
23506,10130,2
23506,11412,2
23506,11427,15
23506,11476,2
23506,11566,5
23506,12983,2
23506,14494,2
23506,15982,6
23506,21828,2
23506,23604,6
23506,23907,2
23508,23500,2
23509,12983,2
23510,23511,2
23510,23539,3
23510,23826,1
23511,23446,2
23511,23521,2
23511,43407,8
23512,23511,2
23513,23489,4
23513,23504,1
23513,23511,2
23513,23790,1
23514,12983,2
23515,10659,2
23516,10659,2
23516,12148,3
23517,12983,4
23517,13544,1
23518,10130,8
23518,12983,2
23520,23446,2
23520,23521,2
23520,23615,2
23521,10130,2
23521,43480,2
23522,23521,2
23523,23524,2
23524,11421,2
23524,12983,2
23524,26541,4
23525,23526,31
23526,10130,84
23526,11427,4
23526,11442,6
23526,11544,5
23526,12983,6
23526,16044,17
23526,16134,3
23526,17127,5
23526,17623,2
23526,17858,7
23526,18132,1
23526,23569,2
23526,43292,6
23527,10001,2
23527,10003,6
23527,10149,39
23527,10210,5
23527,10480,2
23527,11421,4
23527,11566,8
23527,12983,4
23527,13058,2
23527,13385,6
23527,15877,2
23527,21527,3
23527,28777,6
23527,28934,6
23528,10130,22
23528,11427,28
23528,11435,1
23528,11442,4
23528,11453,36
23528,12983,6
23528,15877,2
23528,23899,1
23528,26576,4
23528,43221,2
23529,10130,4
23529,11427,6
23529,11453,12
23529,12983,2
23530,10130,2
23530,10516,4
23530,11427,12
23530,11440,4
23530,11473,8
23530,12983,4
23530,16045,1
23530,21564,2
23530,22549,2
23530,23555,8
23530,25988,2
23530,26105,2
23530,40278,10
23530,40445,2
23531,12983,4
23532,11427,2
23532,11453,8
23532,11566,4
23532,12983,2
23532,14558,2
23532,15961,2
23533,10991,2
23533,11427,2
23533,11566,2
23533,12983,2
23534,11453,6
23535,12983,4
23536,11444,3
23536,11566,2
23536,12983,2
23536,13058,2
23537,23468,4
23537,23538,4
23537,23539,3
23539,23538,2
23540,10130,2
23540,12983,2
23541,23542,2
23542,12983,2
23543,23542,2
23544,14550,1
23544,23545,4
23544,26165,4
23545,11297,3
23546,10685,7
23547,12983,4
23547,23547,8
23550,23456,3
23551,10161,4
23551,11411,1
23551,12983,2
23551,13775,2
23552,11544,1
23552,12983,2
23552,15877,2
23554,10491,4
23554,12956,3
23554,14609,2
23554,23555,8
23554,24067,3
23555,10991,2
23555,11453,4
23555,13151,1
23555,14422,1
23555,14582,2
23555,26375,2
23556,23521,2
23557,23521,2
23558,10030,2
23558,11453,2
23558,12983,2
23559,23538,2
23560,23526,31
23561,23526,14
23562,23526,29
23563,16004,2
23564,10130,10
23564,10485,1
23564,11316,8
23564,11411,2
23564,11425,2
23564,11427,4
23564,11463,4
23564,11553,2
23564,11566,74
23564,11877,2
23564,12146,2
23564,12398,4
23564,12831,3
23564,12983,4
23564,13774,4
23564,15877,4
23564,16134,2
23564,17446,11
23564,18103,2
23564,23529,1
23564,23643,2
23564,26170,2
23565,10544,3
23565,12983,4
23565,26927,3
23566,11431,10
23566,11440,54
23566,11469,2
23566,11473,7
23566,11566,2
23566,14341,2
23566,15877,7
23566,15988,5
23566,19679,5
23566,19689,2
23566,23449,4
23566,23708,4
23566,25135,2
23566,29604,6
23566,33865,6
23566,33886,9
23567,23441,1
23568,10278,51
23568,10389,8
23568,10531,10
23568,11421,2
23568,11442,1
23568,12718,1
23568,12723,4
23568,12983,2
23568,13414,14
23568,13515,3
23568,14413,2
23568,14609,4
23568,27089,7
23568,39571,3
23568,44528,83
23569,12983,8
23569,23450,2
23569,23456,2
23569,23468,48
23569,23504,2
23570,10130,4
23570,11453,14
23570,17473,8
23570,26434,2
23571,10991,4
23571,23572,4
23571,25988,8
23572,15950,1
23573,14640,6
23574,14640,6
23575,12983,2
23576,23446,2
23576,23577,2
23577,23489,2
23577,23615,2
23578,23577,2
23579,19599,3
23579,23483,2
23580,23468,4
23580,26865,3
23581,10130,7
23581,11411,4
23581,11425,2
23581,11469,2
23581,11601,20
23581,12936,2
23581,12983,4
23581,13868,8
23581,15877,8
23581,16021,2
23581,16453,2
23581,18011,1
23582,18062,80
23582,29081,18
23583,23584,5
23585,23584,5
23586,23584,5
23587,23588,2
23588,23446,2
23589,23588,2
23590,23588,2
23591,10130,16
23591,10480,4
23591,10606,2
23591,11411,13
23591,11440,4
23591,11453,164
23591,11566,2
23591,11601,15
23591,12493,2
23591,12790,4
23591,13868,12
23591,14242,4
23591,14270,2
23591,14499,2
23591,14609,6
23591,15877,2
23591,16021,10
23591,16045,2
23591,18103,14
23591,20059,3
23591,25184,2
23591,26111,2
23591,43134,2
23592,23616,2
23593,12983,4
23594,12983,6
23595,20024,2
23597,16530,2
23597,23455,8
23597,23596,2
23597,23829,2
23597,25096,2
23597,38937,2
23598,11316,2
23598,11418,3
23598,11435,1
23598,11440,3
23598,12974,2
23598,23598,1
23599,23504,2
23600,12155,3
23601,11440,1
23601,23600,4
23603,12983,2
23604,11453,8
23604,15961,2
23605,10130,30
23605,10453,2
23605,11101,2
23605,11418,7
23605,11426,10
23605,11427,9
23605,11453,63
23605,11476,16
23605,12851,13
23605,18103,4
23605,23604,6
23605,40217,4
23606,10031,3
23606,14341,2
23606,15988,2
23606,38355,2
23608,23521,2
23609,23521,2
23610,23521,2
23611,23569,2
23612,23584,5
23613,23584,5
23614,34194,2
23616,10130,104
23616,10391,3
23616,10516,2
23616,11081,2
23616,11421,5
23616,11427,54
23616,11440,14
23616,11453,102
23616,11566,10
23616,11601,8
23616,13058,4
23616,15877,2
23616,17871,3
23616,18103,45
23616,19675,2
23616,20051,4
23616,22952,2
23616,23616,7
23616,24653,2
23616,25980,3
23616,26256,2
23616,43289,6
23617,10130,2
23617,11413,2
23617,11440,3
23617,11566,2
23617,11601,2
23617,20051,2
23618,17403,2
23618,23619,2
23618,40127,4
23618,40573,2
23618,40576,6
23620,23619,2
23622,23623,2
23624,23623,2
23624,43379,6
23626,12983,12
23627,10991,4
23627,13379,2
23627,14652,2
23628,10130,6
23628,11453,6
23628,15877,4
23628,20133,1
23629,12983,2
23629,23630,18
23629,23803,11
23631,12983,8
23631,14591,1
23631,15941,1
23632,12983,2
23633,10544,27
23633,10595,3
23633,12983,2
23633,19599,6
23633,26854,6
23633,42407,3
23634,12983,2
23635,12983,2
23636,12983,4
23637,12983,2
23638,12983,2
23639,12983,2
23640,11421,2
23641,11421,2
23642,10130,6
23642,10275,4
23642,10480,4
23642,11453,8
23642,13286,2
23642,23441,1
23642,23643,4
23642,43297,2
23643,10130,28
23643,10275,4
23643,10418,2
23643,10480,22
23643,10516,2
23643,11316,2
23643,11426,2
23643,11427,24
23643,11435,6
23643,11442,4
23643,11453,143
23643,12398,2
23643,12857,8
23643,12962,2
23643,12983,4
23643,13192,6
23643,14609,4
23643,15961,3
23643,16021,9
23643,16044,3
23643,16134,3
23643,16175,2
23643,18103,2
23643,20325,4
23643,23441,1
23643,23528,2
23643,23642,6
23643,26246,3
23643,26289,3
23643,26456,2
23643,26586,2
23643,29624,2
23643,43264,3
23643,43356,1
23644,11421,2
23645,10531,3
23645,11421,2
23645,13066,1
23646,12983,2
23647,12983,2
23648,11421,1
23649,12983,2
23650,12983,2
23651,12983,2
23652,12983,4
23653,12983,2
23654,11316,3
23654,19711,5
23654,19714,2
23655,15877,4
23655,19711,5
23656,19711,5
23657,18150,2
23657,19711,5
23657,23498,2
23658,12983,2
23659,10278,3
23659,12983,2
23660,12983,2
23661,12983,2
23662,12983,2
23663,12983,2
23664,10130,12
23664,11427,12
23664,11453,2
23664,12983,4
23665,12983,2
23665,19110,2
23665,27897,1
23666,10130,2
23666,10561,6
23666,11421,2
23666,25980,2
23667,10003,4
23667,12983,2
23668,12983,6
23669,12983,2
23670,12983,2
23671,12983,5
23671,23626,1
23673,12983,6
23673,20059,3
23674,19760,2
23676,10475,4
23676,10764,1
23676,16028,2
23676,16516,16
23676,40815,1
23676,45619,7
23676,45644,1
23677,23678,2
23679,23678,6
23680,23678,4
23681,23678,4
23682,13515,7
23682,23678,4
23682,30356,1
23682,30445,9
23683,10130,2
23683,10149,3
23683,10500,3
23683,10516,4
23683,10991,4
23683,11440,39
23683,11473,48
23683,13379,5
23683,13385,2
23683,15877,12
23683,15988,2
23683,19136,10
23683,20601,2
23683,20932,2
23683,20934,4
23683,23460,3
23683,23616,40
23683,25132,6
23683,25980,2
23683,26054,8
23683,26375,2
23683,33864,3
23684,11443,1
23684,13385,2
23685,23717,1
23686,11528,2
23687,11528,2
23688,23468,4
23689,23468,4
23690,13301,4
23692,23450,2
23694,16043,2
23694,23685,1
23694,23717,2
23695,23695,18
23696,23678,2
23697,11473,2
23697,13544,1
23698,12983,2
23700,23700,2
23701,23493,2
23702,23702,2
23703,23526,4
23704,23526,6
23705,23526,4
23706,11566,8
23706,13385,4
23706,15877,3
23707,11297,3
23707,11566,10
23707,13774,2
23707,15877,6
23708,11150,15
23708,11339,3
23708,11411,2
23708,11431,1
23708,11440,87
23708,11469,4
23708,11566,2
23708,18103,2
23708,20476,2
23708,23449,2
23708,23708,2
23709,23710,2
23711,23710,2
23711,23860,1
23712,23710,2
23713,11150,4
23713,11516,2
23713,13166,4
23713,20602,8
23713,39055,6
23715,11427,2
23716,10389,6
23716,10498,3
23716,23715,2
23717,11421,2
23718,23717,2
23719,16000,2
23719,20030,2
23721,23722,2
23722,10426,17
23723,23722,2
23724,23722,2
23725,11440,12
23725,17689,9
23725,45307,1
23726,16632,6
23726,19970,5
23727,16632,6
23727,19970,5
23728,23729,2
23730,12466,1
23732,23733,18
23734,23733,18
23735,23733,18
23736,23737,2
23738,23737,2
23739,11339,2
23740,11294,15
23740,11339,8
23740,12042,3
23740,12361,1
23740,16808,1
23740,23940,3
23740,23948,6
23740,23977,3
23740,33865,7
23741,19683,2
23742,23743,2
23744,23743,2
23745,23743,2
23746,11421,23
23746,13385,2
23746,15877,1
23746,19860,10
23747,11421,20
23747,13385,5
23747,15877,1
23748,23717,3
23749,20030,2
23749,23717,2
23750,23750,4
23752,23468,2
23753,23468,2
23754,15984,7
23754,20051,5
23755,15984,7
23756,15984,7
23756,20051,42
23757,19760,1
23758,12983,2
23759,10030,3
23759,10130,2
23759,12983,6
23760,12983,2
23761,11421,4
23761,15043,2
23761,17504,2
23761,24491,2
23761,25377,4
23761,25382,2
23761,25384,4
23762,10595,3
23762,10982,1
23762,12983,2
23762,16147,3
23763,11421,2
23764,11421,2
23764,18103,2
23765,12983,2
23766,10130,2
23766,12983,2
23767,12983,2
23768,12983,2
23770,10130,2
23770,11601,2
23770,12723,4
23770,12983,2
23770,15877,2
23771,12983,2
23772,12983,2
23773,10130,2
23773,10448,1
23773,11411,3
23773,12983,2
23773,24653,2
23773,26032,8
23773,33336,1
23774,12983,2
23775,11442,1
23775,11566,4
23775,12983,2
23775,13058,2
23775,23832,1
23776,12983,2
23777,12983,2
23777,14088,9
23778,12983,2
23779,12983,4
23780,23489,2
23780,23818,1
23782,12983,2
23783,10031,6
23783,13082,3
23783,14609,2
23784,20030,2
23784,40147,3
23784,40217,2
23785,11421,1
23786,12983,2
23787,12983,2
23788,10003,4
23788,10480,3
23788,10544,6
23788,11206,3
23788,12983,2
23788,13405,7
23788,15784,3
23788,22965,2
23788,23451,2
23788,23605,2
23788,26956,1
23788,30118,1
23788,30191,1
23788,30192,1
23788,30197,1
23788,30198,1
23788,40173,3
23788,43208,5
23789,22996,2
23790,11544,1
23790,23521,4
23790,23577,1
23790,43480,2
23792,23493,5
23792,23569,3
23793,11497,4
23793,13860,1
23793,14031,1
23793,14082,1
23793,14100,5
23793,14203,5
23793,20133,1
23794,23794,2
23795,11426,1
23795,11427,1
23795,11440,19
23795,16173,3
23795,19787,1
23795,34123,3
23796,23797,87
23797,11297,3
23798,13544,1
23799,23493,1
23800,10320,1
23800,11427,1
23800,13057,1
23800,13662,1
23800,14504,1
23800,19678,1
23800,24641,1
23801,10187,2
23801,10275,3
23801,10426,1
23801,11206,9
23801,13544,1
23801,14413,1
23801,16599,1
23802,23489,3
23808,11516,1
23808,38732,2
23808,38950,2
23808,38955,2
23809,23810,1
23811,23811,5
23811,24654,1
23813,13544,3
23814,13437,1
23818,23505,1
23818,23825,1
23820,11566,1
23823,14499,1
23823,14504,1
23825,23505,1
23825,23822,1
23826,23504,1
23826,23513,1
23826,23866,1
23827,10030,3
23827,10130,6
23827,13544,1
23827,18103,2
23828,13356,1
23829,10453,2
23829,13544,2
23830,11440,4
23830,13544,1
23830,15877,6
23831,11427,2
23831,11453,2
23831,13544,1
23832,23775,1
23834,23835,2
23836,23835,2
23837,11440,2
23837,11566,1
23837,23811,2
23838,10130,4
23838,11427,2
23838,11440,1
23838,11453,2
23838,11516,1
23838,13544,1
23838,15877,2
23838,23811,1
23839,14203,1
23840,23841,4
23842,23790,1
23843,23790,1
23844,23790,1
23845,11515,4
23848,23849,1
23850,23451,1
23852,23853,1
23852,23860,2
23852,23863,1
23854,23853,1
23854,23860,3
23854,23863,1
23854,23892,1
23856,10453,13
23856,11435,2
23856,16775,1
23856,39152,1
23857,11395,1
23857,11544,1
23857,23856,1
23857,26032,2
23859,13544,1
23860,23892,1
23861,23860,1
23861,23892,1
23862,23860,1
23864,23865,1
23869,23456,1
23869,23869,2
23870,23456,1
23870,23869,2
23874,14558,2
23875,10130,4
23875,11318,2
23875,11418,2
23875,11423,2
23875,11427,29
23875,11453,10
23875,11566,2
23875,18103,6
23875,18158,2
23875,23876,1
23875,25980,6
23876,10180,4
23876,10982,1
23876,11427,1
23876,13318,2
23876,13544,1
23877,11567,2
23877,18103,5
23877,23876,1
23878,10275,1
23878,10475,3
23878,13533,2
23878,16106,4
23878,17532,1
23878,18744,2
23878,41946,1
23879,23880,2
23880,23880,2
23881,11442,1
23882,19774,1
23882,23887,1
23882,38909,3
23883,19774,1
23883,23887,1
23884,11512,1
23884,13544,1
23884,14558,3
23884,20006,2
23884,23824,1
23885,23456,3
23886,23456,3
23888,11544,3
23888,19964,1
23888,20006,1
23889,21083,1
23890,23456,4
23891,23456,4
23893,23892,1
23895,23894,1
23896,10379,1
23896,13544,1
23897,26125,3
23900,23899,1
23901,19828,1
23903,23903,1
23904,23569,1
23904,23905,1
23905,23569,1
23906,10180,1
23906,23800,1
23907,11427,10
23907,23451,1
23907,26236,4
23909,11544,1
23910,12910,3
23911,23911,1
23913,15784,1
23913,19998,2
23915,11544,1
23915,12447,2
23915,23884,1
23917,23916,1
23918,23456,2
23918,23919,4
23919,23456,2
23920,23456,2
23920,23919,4
23921,23919,4
23921,23920,3
23922,10130,2
23922,11435,1
23922,23920,3
23923,11421,3
23923,13544,1
23923,26571,3
23924,13544,1
23925,13544,3
23926,13544,1
23927,13544,2
23928,13544,1
23929,13544,1
23930,11297,6
23931,11294,9
23931,13385,2
23931,15877,1
23932,10475,3
23932,11294,3
23933,11294,3
23933,11307,2
23933,24005,3
23934,11294,3
23935,11294,3
23935,16885,3
23935,19658,7
23935,45255,2
23935,45284,1
23935,45324,1
23935,45325,1
23935,45326,1
23935,45327,1
23935,45328,1
23936,11297,3
23937,11294,6
23937,11339,5
23937,16812,3
23937,23740,9
23938,11294,3
23939,11297,3
23939,15877,2
23939,16150,3
23940,11297,3
23940,12398,1
23941,11297,3
23942,11297,3
23943,11294,6
23944,11294,3
23945,11294,8
23945,11297,3
23946,11294,3
23947,11294,6
23948,11297,3
23948,11339,4
23949,11294,2
23949,16800,3
23949,23980,18
23949,24005,3
23950,11297,9
23951,10130,4
23951,11294,3
23951,11566,2
23952,11294,3
23953,11294,6
23953,11310,1
23953,11316,2
23953,11424,2
23953,11427,30
23953,11566,2
23953,12357,3
23953,19621,24
23953,24052,4
23953,38411,1
23954,11294,2
23954,11297,3
23955,11294,3
23956,10426,2
23956,11294,9
23956,12048,1
23956,14657,2
23957,11297,3
23958,11297,3
23959,11294,17
23960,11297,3
23961,11294,2
23962,11297,3
23963,11294,5
23964,11297,3
23965,11297,2
23966,11294,3
23967,10175,6
23967,11294,2
23967,17623,6
23968,11294,2
23969,11294,6
23970,11297,6
23970,24058,9
23971,10982,4
23971,11294,2
23971,11297,6
23972,11297,3
23973,10453,1
23973,11294,4
23973,13385,2
23973,15877,14
23973,16885,35
23974,11297,3
23975,11294,3
23976,11297,3
23977,11294,3
23977,11297,3
23978,11297,3
23978,23972,3
23979,11297,3
23980,11297,3
23980,16814,3
23980,16843,24
23981,11297,3
23982,11297,3
23983,11297,3
23984,11297,3
23985,11294,9
23986,11297,3
23986,24101,3
23987,11294,3
23988,11294,3
23989,11297,3
23989,23980,3
23989,24163,3
23990,11294,3
23991,11294,6
23992,11294,3
23993,11297,3
23993,24013,4
23993,24025,2
23993,24080,3
23994,11297,3
23995,23996,3
23997,17531,3
23997,23936,9
23997,23945,3
23997,24169,3
23997,24172,3
23997,24189,3
23998,23936,6
23999,11453,2
23999,13065,2
24000,23950,9
24000,23972,3
24000,23993,3
24000,24047,12
24000,24154,3
24001,23950,9
24001,23972,3
24001,23993,3
24001,24047,12
24001,24154,3
24002,23949,6
24002,23950,9
24002,24047,12
24002,24177,3
24004,10050,9
24004,17695,9
24004,24005,3
24006,11150,7
24006,11339,2
24006,11440,17
24006,16246,2
24006,19665,2
24006,22299,2
24006,23740,6
24007,17239,2
24007,17497,11
24007,17531,2
24007,23954,9
24007,24008,3
24007,24175,3
24007,24179,3
24007,24180,3
24007,38800,4
24008,15877,2
24008,38909,3
24009,17497,11
24009,17531,8
24009,23954,9
24009,24008,3
24009,24162,3
24009,24169,3
24009,24179,3
24009,24180,3
24009,38800,4
24011,10149,14
24011,10171,6
24011,11150,28
24011,11440,1
24011,13775,1
24011,14208,1
24011,15143,3
24011,15950,12
24011,15988,3
24011,25111,1
24011,33927,3
24011,34051,1
24011,34234,2
24011,34268,3
24011,34271,1
24011,35672,4
24012,11329,1
24012,16775,3
24012,21350,2
24013,16788,2
24013,24014,3
24015,24014,3
24016,24014,3
24017,10360,1
24017,12735,2
24017,12986,2
24017,13174,3
24017,27502,3
24018,17694,3
24019,17694,3
24020,11294,8
24021,11294,2
24022,23933,2
24022,24013,2
24023,24013,4
24024,24013,4
24025,11307,4
24025,16800,3
24025,23980,15
24026,11307,4
24027,11307,2
24028,11369,8
24028,16843,4
24028,24032,2
24029,11369,8
24029,24032,2
24030,11369,8
24030,23933,2
24030,23949,6
24030,23980,3
24030,24032,2
24030,24182,3
24031,11369,8
24031,16800,3
24031,16843,4
24031,23980,15
24032,16800,3
24032,16843,2
24032,23980,15
24032,24025,2
24033,16843,4
24034,24025,2
24036,23933,2
24037,16843,2
24038,24039,1
24041,24040,18
24041,24171,3
24042,24043,3
24044,24045,3
24045,24045,12
24046,10685,3
24046,37192,1
24047,23972,3
24047,24058,3
24048,23980,3
24049,24050,9
24051,17403,6
